gene_id	ko_list
TraesCS6B02G339600	K10084
TraesCS6B02G339700	K00430
TraesCS6B02G340700	K26731
TraesCS6B02G341400	K06676
TraesCS6B02G341700	K28093
TraesCS6B02G341800	K17710
TraesCS6B02G341900	K09391
TraesCS6B02G342000	K00161
TraesCS6B02G342100	K20893
TraesCS6B02G342200	K28090
TraesCS6B02G342300	K26077
TraesCS6B02G342400	K02437
TraesCS6B02G342600	K01179
TraesCS6B02G342700	K14489
TraesCS6B02G342800	K27970
TraesCS6B02G342900	K13179
TraesCS6B02G343300	K06972
TraesCS6B02G343700	K24166
TraesCS6B02G343800	K05864
TraesCS6B02G343900	K09264
TraesCS6B02G344100	K01802
TraesCS6B02G344200	K09122
TraesCS6B02G345300	K18810
TraesCS6B02G345700	K06063
TraesCS6B02G346000	K10664
TraesCS6B02G346100	K28356
TraesCS6B02G346500	K28261
TraesCS6B02G346700	K13993
TraesCS6B02G346800	K14396
TraesCS6B02G348100	K25006
TraesCS6B02G348200	K01724
TraesCS6B02G348700	K23870
TraesCS6B02G349100	K09422
TraesCS6B02G349200	K09422
TraesCS6B02G349300	K02904
TraesCS6B02G349500	K01176
TraesCS6B02G349700	K01176
TraesCS6B02G349800	K01176
TraesCS6B02G350000	K09286
TraesCS6B02G350100	K09286
TraesCS6B02G350400	K09286
TraesCS6B02G350500	K08911
TraesCS6B02G350600	K13681
TraesCS6B02G350800	K15176
TraesCS6B02G350900	K13681
TraesCS6B02G351000	K13681
TraesCS6B02G351100	K00430
TraesCS6B02G351200	K13681
TraesCS6B02G351300	K13681
TraesCS6B02G351400	K13681
TraesCS6B02G351900	K10875
TraesCS6B02G352100	K28532
TraesCS6B02G352300	K01889
TraesCS6B02G352400	K01265
TraesCS6B02G353100	K10756
TraesCS6B02G353200	K05894
TraesCS6B02G353800	K23877
TraesCS6B02G354000	K03098
TraesCS6B02G354200	K05391
TraesCS6B02G354300	K05396
TraesCS6B02G354600	K00430
TraesCS6B02G354800	K26109
TraesCS6B02G354900	K09338
TraesCS6B02G355300	K20794
TraesCS6B02G355400	K15172
TraesCS6B02G355700	K05933
TraesCS6B02G355800	K05933
TraesCS6B02G355900	K05933
TraesCS6B02G356000	K05933
TraesCS6B02G356200	K05933
TraesCS6B02G356400	K10143
TraesCS6B02G356800	K00326;K10534
TraesCS6B02G356900	K02365
TraesCS6B02G357100	K02992
TraesCS6B02G357300	K02992
TraesCS6B02G357600	K28580
TraesCS6B02G357800	K13606
TraesCS6B02G357900	K03031
TraesCS6B02G358800	K13414
TraesCS6B02G359400	K14488
TraesCS6B02G359600	K14488
TraesCS6B02G359700	K14488
TraesCS6B02G359800	K14488
TraesCS6B02G359900	K14488
TraesCS6B02G360200	K14509
TraesCS6B02G360300	K01507
TraesCS6B02G361000	K20352
TraesCS6B02G361300	K15198
TraesCS6B02G361400	K09286
TraesCS6B02G361500	K19055
TraesCS6B02G361600	K11982
TraesCS6B02G361800	K15102
TraesCS6B02G362100	K05278
TraesCS6B02G362300	K23966
TraesCS6B02G362400	K03444
TraesCS6B02G362500	K06940
TraesCS6B02G362800	K07305
TraesCS6B02G363200	K13174
TraesCS6B02G363400	K13280
TraesCS6B02G363500	K20473
TraesCS6B02G363700	K19355
TraesCS6B02G363800	K19355
TraesCS6B02G363900	K19355
TraesCS6B02G364000	K14432
TraesCS6B02G364300	K12858
TraesCS6B02G364400	K12858
TraesCS6B02G364600	K00366
TraesCS6B02G364800	K01176
TraesCS6B02G364900	K01176
TraesCS6B02G365000	K01875
TraesCS6B02G365200	K10525
TraesCS6B02G365300	K11498
TraesCS6B02G366100	K08064
TraesCS6B02G366200	K28356
TraesCS6B02G366400	K07466
TraesCS6B02G366600	K08336
TraesCS6B02G366900	K20718
TraesCS6B02G367000	K10357
TraesCS6B02G367200	K01870
TraesCS6B02G367300	K04498
TraesCS6B02G367800	K03283
TraesCS6B02G368000	K01179
TraesCS6B02G368300	K08235
TraesCS6B02G368700	K14503
TraesCS6B02G369300	K00815
TraesCS6B02G370400	K22683
TraesCS6B02G370500	K21842
TraesCS6B02G370600	K01166
TraesCS6B02G370900	K13806
TraesCS6B02G371300	K09286
TraesCS6B02G371500	K04078
TraesCS6B02G371600	K05310
TraesCS6B02G372900	K15397
TraesCS6B02G373000	K15397
TraesCS6B02G373100	K10703
TraesCS6B02G373300	K14794
TraesCS6B02G374100	K13993
TraesCS6B02G374200	K13993
TraesCS6B02G374700	K22913
TraesCS6B02G375000	K02377
TraesCS6B02G375400	K09286
TraesCS6B02G375600	K04506
TraesCS6B02G375700	K04506
TraesCS6B02G375900	K01051
TraesCS6B02G376000	K01051
TraesCS6B02G376100	K15031
TraesCS6B02G376200	K14157
TraesCS6B02G376400	K23025
TraesCS6B02G376500	K03061
TraesCS6B02G376700	K14514
TraesCS6B02G376800	K02917
TraesCS6B02G376900	K11252
TraesCS6B02G377000	K03351
TraesCS6B02G377200	K20476
TraesCS6B02G377400	K09422
TraesCS6B02G377700	K13449
TraesCS6B02G377800	K13449
TraesCS6B02G378000	K13449
TraesCS6B02G378100	K21485
TraesCS6B02G379500	K13413
TraesCS6B02G379700	K01805
TraesCS6B02G380300	K03444
TraesCS6B02G380800	K05387
TraesCS6B02G380900	K05387
TraesCS6B02G381000	K27811
TraesCS6B02G381100	K08246
TraesCS6B02G381300	K00901
TraesCS6B02G381400	K05387
TraesCS6B02G381500	K01520
TraesCS6B02G381600	K03248
TraesCS6B02G381900	K15015
TraesCS6B02G382000	K15015
TraesCS6B02G382100	K15014
TraesCS6B02G382300	K05391
TraesCS6B02G382500	K05391
TraesCS6B02G382600	K12896
TraesCS6B02G382700	K15161
TraesCS6B02G382800	K22651
TraesCS6B02G383300	K03327
TraesCS6B02G383700	K01051
TraesCS6B02G384300	K13466
TraesCS6B02G384500	K16055
TraesCS6B02G384700	K24193
TraesCS6B02G384900	K06316
TraesCS6B02G385000	K06965
TraesCS6B02G385100	K10664
TraesCS6B02G385200	K19044
TraesCS6B02G385900	K08679
TraesCS6B02G386100	K08835
TraesCS6B02G386200	K17908
TraesCS6B02G386500	K23544
TraesCS6B02G387000	K01823
TraesCS6B02G387200	K13457
TraesCS6B02G387300	K20182
TraesCS6B02G387400	K03255
TraesCS6B02G387500	K17278
TraesCS6B02G388000	K25918
TraesCS6B02G388100	K02520
TraesCS6B02G388500	K02260
TraesCS6B02G388600	K16297
TraesCS6B02G388800	K13457
TraesCS6B02G388900	K13457
TraesCS6B02G389100	K22390
TraesCS6B02G389200	K01255
TraesCS6B02G389300	K28090
TraesCS6B02G389500	K11855
TraesCS6B02G389700	K10739
TraesCS6B02G390600	K03541
TraesCS6B02G391200	K14807
TraesCS6B02G391400	K12581
TraesCS6B02G391500	K09496
TraesCS6B02G392000	K14491
TraesCS6B02G392700	K28788
TraesCS6B02G392900	K01076
TraesCS6B02G393000	K08333
TraesCS6B02G393200	K09286
TraesCS6B02G393300	K02924
TraesCS6B02G393400	K01535
TraesCS6B02G393500	K02209
TraesCS6B02G393600	K00811
TraesCS6B02G393800	K17086
TraesCS6B02G393900	K00736
TraesCS6B02G394300	K15382
TraesCS6B02G395200	K15031
TraesCS6B02G395300	K15031
TraesCS6B02G395400	K15031
TraesCS6B02G396100	K27819
TraesCS6B02G396200	K20195
TraesCS6B02G398000	K09872
TraesCS6B02G398500	K14803
TraesCS6B02G402300	K08999
TraesCS6B02G402400	K02234
TraesCS6B02G402500	K11599
TraesCS6B02G402600	K07964
TraesCS6B02G402700	K10523
TraesCS6B02G403400	K06268
TraesCS6B02G403600	K10523
TraesCS6B02G403700	K10523
TraesCS6B02G403900	K00430
TraesCS6B02G404000	K22312
TraesCS6B02G404100	K17795
TraesCS6B02G404200	K17795
TraesCS6B02G404400	K11254
TraesCS6B02G404700	K03715
TraesCS6B02G404900	K02956
TraesCS6B02G405200	K20823
TraesCS6B02G405900	K13083
TraesCS6B02G406000	K00083
TraesCS6B02G406100	K14638
TraesCS6B02G406200	K00083
TraesCS6B02G406300	K00083
TraesCS6B02G406400	K13083
TraesCS6B02G406900	K01455
TraesCS6B02G407600	K03357
TraesCS6B02G407700	K22683
TraesCS6B02G408100	K00130
TraesCS6B02G409400	K08515
TraesCS6B02G409700	K09660
TraesCS6B02G410000	K02983
TraesCS6B02G410100	K19306
TraesCS6B02G410200	K17710
TraesCS6B02G410300	K28005
TraesCS6B02G410400	K08245
TraesCS6B02G410600	K03686
TraesCS6B02G410800	K00525;K10807
TraesCS6B02G410900	K12391
TraesCS6B02G411000	K14484
TraesCS6B02G411100	K04802
TraesCS6B02G411200	K03263
TraesCS6B02G411300	K28361
TraesCS6B02G411500	K01082
TraesCS6B02G411600	K00344
TraesCS6B02G411700	K00344
TraesCS6B02G411800	K27538
TraesCS6B02G412000	K12613
TraesCS6B02G412100	K03541
TraesCS6B02G412400	K08852
TraesCS6B02G413000	K12471
TraesCS6B02G413100	K07114
TraesCS6B02G413200	K13173
TraesCS6B02G413300	K15086
TraesCS6B02G414100	K05909
TraesCS6B02G415500	K13130
TraesCS6B02G415600	K12608
TraesCS6B02G415700	K08960
TraesCS6B02G415800	K06927
TraesCS6B02G416300	K28546
TraesCS6B02G416400	K28546
TraesCS6B02G416600	K14721
TraesCS6B02G417700	K21437
TraesCS6B02G418000	K24195
TraesCS6B02G418100	K24195
TraesCS6B02G418600	K24195
TraesCS6B02G419000	K00558
TraesCS6B02G420000	K09753
TraesCS6B02G420100	K09286
TraesCS6B02G420200	K09753
TraesCS6B02G420500	K09753
TraesCS6B02G420600	K27970
TraesCS6B02G420900	K09753
TraesCS6B02G421000	K03240
TraesCS6B02G421400	K27970
TraesCS6B02G421500	K15382
TraesCS6B02G421600	K15382
TraesCS6B02G421700	K15382
TraesCS6B02G421800	K15382
TraesCS6B02G421900	K27970
TraesCS6B02G422500	K08099
TraesCS6B02G422900	K15397
TraesCS6B02G423000	K00383
TraesCS6B02G423100	K00383
TraesCS6B02G423900	K15404
TraesCS6B02G424600	K28175
TraesCS6B02G424800	K02894
TraesCS6B02G424900	K07393
TraesCS6B02G425000	K02922
TraesCS6B02G425200	K05953
TraesCS6B02G425700	K00121
TraesCS6B02G425800	K07561
TraesCS6B02G426300	K12115
TraesCS6B02G426600	K28058
TraesCS6B02G427100	K09286
TraesCS6B02G427900	K16578
TraesCS6B02G428000	K13457
TraesCS6B02G428100	K13457
TraesCS6B02G428300	K13457
TraesCS6B02G428500	K00901
TraesCS6B02G429400	K00799
TraesCS6B02G429600	K00799
TraesCS6B02G430000	K08869
TraesCS6B02G430100	K03953
TraesCS6B02G431000	K01895
TraesCS6B02G431100	K09286
TraesCS6B02G431400	K10357
TraesCS6B02G432000	K05757
TraesCS6B02G432200	K15747
TraesCS6B02G432600	K07513
TraesCS6B02G432700	K02871
TraesCS6B02G432800	K14484
TraesCS6B02G433000	K11752
TraesCS6B02G434100	K23541
TraesCS6B02G434300	K17943
TraesCS6B02G435000	K17808
TraesCS6B02G436400	K06269
TraesCS6B02G438400	K05387
TraesCS6B02G438700	K13944
TraesCS6B02G438800	K15747
TraesCS6B02G438900	K05953
TraesCS6B02G439100	K19893
TraesCS6B02G439300	K06072
TraesCS6B02G439400	K08504
TraesCS6B02G439500	K06934
TraesCS6B02G439600	K14509
TraesCS6B02G440200	K01681;K27802
TraesCS6B02G440300	K03327
TraesCS6B02G440400	K03327
TraesCS6B02G440500	K14563
TraesCS6B02G440600	K13466
TraesCS6B02G440800	K13466
TraesCS6B02G440900	K13457
TraesCS6B02G441100	K13466
TraesCS6B02G441400	K13466
TraesCS6B02G441900	K13466
TraesCS6B02G442100	K13457
TraesCS6B02G442400	K13466
TraesCS6B02G442500	K13466
TraesCS6B02G442600	K13466
TraesCS6B02G443000	K13457
TraesCS6B02G443300	K13457
TraesCS6B02G443800	K11251
TraesCS6B02G443900	K10523
TraesCS6B02G444300	K23010
TraesCS6B02G444400	K23010
TraesCS6B02G444500	K23010
TraesCS6B02G444700	K05610
TraesCS6B02G444800	K14944
TraesCS6B02G445100	K24184
TraesCS6B02G445600	K13288
TraesCS6B02G445900	K13457
TraesCS6B02G446100	K13457
TraesCS6B02G446800	K13457
TraesCS6B02G447000	K13457
TraesCS6B02G447100	K13457
TraesCS6B02G447200	K13457
TraesCS6B02G447700	K19073
TraesCS6B02G447800	K13457
TraesCS6B02G447900	K13457
TraesCS6B02G448100	K13457
TraesCS6B02G448300	K13457
TraesCS6B02G448400	K13457
TraesCS6B02G449000	K06269
TraesCS6B02G449100	K18734
TraesCS6B02G449300	K13108
TraesCS6B02G449400	K28670
TraesCS6B02G449500	K13457
TraesCS6B02G449600	K13457
TraesCS6B02G450000	K09872
TraesCS6B02G450100	K05909
TraesCS6B02G450200	K09872
TraesCS6B02G450500	K02939
TraesCS6B02G451100	K09597
TraesCS6B02G451200	K00889
TraesCS6B02G454200	K08235
TraesCS6B02G455000	K17679
TraesCS6B02G455600	K03521
TraesCS6B02G456000	K06158
TraesCS6B02G456400	K00472
TraesCS6B02G456500	K15378
TraesCS6B02G456800	K12829
TraesCS6B02G457700	K13457
TraesCS6B02G458100	K13457
TraesCS6B02G458300	K13457
TraesCS6B02G458400	K13457
TraesCS6B02G458600	K13457
TraesCS6B02G458900	K13457
TraesCS6B02G459200	K13457
TraesCS6B02G459500	K13457
TraesCS6B02G460000	K13457
TraesCS6B02G462100	K16221
TraesCS6B02G462300	K00434
TraesCS6B02G462500	K03179;K06125
TraesCS6B02G462700	K10739
TraesCS6B02G462900	K01866
TraesCS6B02G463000	K28063
TraesCS6B02G463500	K13457
TraesCS6B02G463600	K13457
TraesCS6B02G463700	K13457
TraesCS6B02G463900	K13457
TraesCS6B02G464000	K13457
TraesCS6B02G464200	K13457
TraesCS6B02G464300	K13457
TraesCS6B02G464400	K13457
TraesCS6B02G464500	K13457
TraesCS6B02G464600	K03884
TraesCS6B02G464800	K05894
TraesCS6B02G464900	K13457
TraesCS6B02G465000	K13457
TraesCS6B02G465100	K13457
TraesCS6B02G465300	K19022
TraesCS6B02G465800	K13457
TraesCS6B02G465900	K10523
TraesCS6B02G466600	K00695
TraesCS6B02G466700	K11593
TraesCS6B02G466800	K13457
TraesCS6B02G466900	K24139
TraesCS6B02G467000	K00872
TraesCS6B02G467300	K13412
TraesCS6B02G467900	K13457
TraesCS6B02G468000	K13457
TraesCS6B02G468200	K11000
TraesCS6B02G468700	K10523
TraesCS6B02G468800	K13457
TraesCS6B02G469100	K10523
TraesCS6B02G469200	K10523
TraesCS6B02G469400	K10523
TraesCS6B02G469900	K28412
TraesCS6B02G470000	K00726
TraesCS6B02G470100	K13459
TraesCS6B02G470300	K10523
TraesCS6B02G470400	K10523
TraesCS6B02G470500	K12605
TraesCS6B02G470700	K26938
TraesCS6B02G470900	K07071
TraesCS6B02G471400	K13429
TraesCS6B02G471700	K27804
TraesCS6B02G472700	K13025
TraesCS6B02G473000	K01414
TraesCS6B02G473900	K15397
TraesCS6D02G001600	K03094
TraesCS6D02G001700	K15893
TraesCS6D02G002600	K03094
TraesCS6D02G003200	K15015
TraesCS6D02G003300	K02520
TraesCS6D02G003700	K10523
TraesCS6D02G004300	K05277
TraesCS6D02G004700	K09580
TraesCS6D02G004800	K09560
TraesCS6D02G005000	K17892
TraesCS6D02G005200	K09580
TraesCS6D02G005300	K13457
TraesCS6D02G005600	K10590
TraesCS6D02G005800	K13466
TraesCS6D02G005900	K13466
TraesCS6D02G006000	K13466
TraesCS6D02G008000	K09500
TraesCS6D02G008100	K13083
TraesCS6D02G008200	K13066;K22439
TraesCS6D02G008800	K13545
TraesCS6D02G009000	K13545
TraesCS6D02G009100	K04077
TraesCS6D02G009500	K15382
TraesCS6D02G009600	K15382
TraesCS6D02G009700	K15382
TraesCS6D02G010100	K00454
TraesCS6D02G011500	K13457
TraesCS6D02G011600	K28174
TraesCS6D02G012100	K15382
TraesCS6D02G012200	K02641
TraesCS6D02G012600	K13457
TraesCS6D02G012700	K13457
TraesCS6D02G012900	K13457
TraesCS6D02G013000	K13457
TraesCS6D02G013100	K13457
TraesCS6D02G014100	K01593
TraesCS6D02G014200	K14838
TraesCS6D02G014600	K09264
TraesCS6D02G015000	K20660
TraesCS6D02G015100	K15777
TraesCS6D02G015200	K05280
TraesCS6D02G015400	K23050
TraesCS6D02G015700	K13466
TraesCS6D02G015800	K13466
TraesCS6D02G015900	K13466
TraesCS6D02G016000	K13466
TraesCS6D02G016100	K13466
TraesCS6D02G016500	K11507
TraesCS6D02G016600	K13466
TraesCS6D02G016700	K00799
TraesCS6D02G016800	K13466
TraesCS6D02G017000	K13427
TraesCS6D02G017100	K23390
TraesCS6D02G017500	K13457
TraesCS6D02G017700	K17710
TraesCS6D02G017800	K17710
TraesCS6D02G018000	K15031
TraesCS6D02G018100	K15031
TraesCS6D02G018200	K15031
TraesCS6D02G018300	K15031
TraesCS6D02G018500	K17212
TraesCS6D02G018700	K00558
TraesCS6D02G018800	K15031
TraesCS6D02G018900	K15031
TraesCS6D02G019000	K15031
TraesCS6D02G019100	K15031
TraesCS6D02G019200	K10579
TraesCS6D02G019500	K15031
TraesCS6D02G019700	K15031
TraesCS6D02G019800	K15031
TraesCS6D02G020000	K15031
TraesCS6D02G020100	K15031
TraesCS6D02G020200	K15031
TraesCS6D02G020300	K15031
TraesCS6D02G020500	K03094
TraesCS6D02G020600	K15031
TraesCS6D02G020700	K00326;K10534
TraesCS6D02G020800	K15031
TraesCS6D02G021300	K15031
TraesCS6D02G021400	K15031
TraesCS6D02G021500	K14490
TraesCS6D02G021600	K15031
TraesCS6D02G021700	K14490
TraesCS6D02G021800	K02110
TraesCS6D02G021900	K15031
TraesCS6D02G022000	K15031
TraesCS6D02G022100	K15031
TraesCS6D02G022200	K15031
TraesCS6D02G022300	K20353
TraesCS6D02G022400	K24824
TraesCS6D02G022800	K14455
TraesCS6D02G023000	K15031
TraesCS6D02G023100	K14490
TraesCS6D02G023300	K15031
TraesCS6D02G023400	K15031
TraesCS6D02G023500	K15031
TraesCS6D02G023600	K15031
TraesCS6D02G023700	K15031
TraesCS6D02G023900	K15031
TraesCS6D02G024400	K00627
TraesCS6D02G024900	K09647
TraesCS6D02G025100	K10523
TraesCS6D02G025200	K15031
TraesCS6D02G025700	K13436
TraesCS6D02G025800	K13065
TraesCS6D02G026200	K04713
TraesCS6D02G026300	K01193;K21351
TraesCS6D02G026400	K01193;K21351
TraesCS6D02G026500	K01193;K21351
TraesCS6D02G026600	K01193;K21351
TraesCS6D02G026900	K23541
TraesCS6D02G027400	K24134
TraesCS6D02G027600	K13466
TraesCS6D02G028000	K26608
TraesCS6D02G028200	K12854
TraesCS6D02G028300	K13457
TraesCS6D02G028400	K13457
TraesCS6D02G028500	K13457
TraesCS6D02G028800	K13457
TraesCS6D02G028900	K13457
TraesCS6D02G030300	K15601
TraesCS6D02G031100	K10528
TraesCS6D02G031200	K17710
TraesCS6D02G031300	K08507
TraesCS6D02G031400	K04077
TraesCS6D02G032100	K12821
TraesCS6D02G032200	K05286
TraesCS6D02G032900	K16296
TraesCS6D02G033200	K02922
TraesCS6D02G033400	K13466
TraesCS6D02G033500	K13466
TraesCS6D02G034200	K00430
TraesCS6D02G034400	K15031
TraesCS6D02G034500	K15031
TraesCS6D02G034600	K15031
TraesCS6D02G034700	K15031
TraesCS6D02G034900	K15031
TraesCS6D02G035000	K22312
TraesCS6D02G035100	K15031
TraesCS6D02G035200	K18054
TraesCS6D02G035300	K06877
TraesCS6D02G035400	K22312
TraesCS6D02G035600	K02575
TraesCS6D02G035700	K02575
TraesCS6D02G035800	K02575
TraesCS6D02G035900	K02575
TraesCS6D02G036000	K15031
TraesCS6D02G036100	K15031
TraesCS6D02G036200	K15031
TraesCS6D02G036300	K15031
TraesCS6D02G036500	K15031
TraesCS6D02G036700	K13466
TraesCS6D02G036900	K15031
TraesCS6D02G037000	K15031
TraesCS6D02G037100	K15031
TraesCS6D02G037200	K02575
TraesCS6D02G037300	K02575
TraesCS6D02G037400	K13217
TraesCS6D02G037500	K20628
TraesCS6D02G037700	K20628
TraesCS6D02G037800	K02575
TraesCS6D02G037900	K02575
TraesCS6D02G038000	K02575
TraesCS6D02G038100	K02575
TraesCS6D02G038200	K02575
TraesCS6D02G038300	K02575
TraesCS6D02G038500	K18054
TraesCS6D02G038900	K18054
TraesCS6D02G039300	K19784
TraesCS6D02G039900	K11251
TraesCS6D02G040000	K15031
TraesCS6D02G040100	K15031
TraesCS6D02G040200	K11252
TraesCS6D02G040300	K11251
TraesCS6D02G040400	K11251
TraesCS6D02G040500	K11251
TraesCS6D02G040600	K11252
TraesCS6D02G040700	K11251
TraesCS6D02G040800	K11251
TraesCS6D02G041200	K15031
TraesCS6D02G041600	K00167
TraesCS6D02G041700	K16298
TraesCS6D02G043000	K13508
TraesCS6D02G043300	K15031
TraesCS6D02G043500	K11883
TraesCS6D02G043600	K09422
TraesCS6D02G044300	K11253
TraesCS6D02G044400	K03094
TraesCS6D02G045500	K03094
TraesCS6D02G046200	K11252
TraesCS6D02G046400	K11252
TraesCS6D02G046500	K11252
TraesCS6D02G046600	K11252
TraesCS6D02G047100	K13457
TraesCS6D02G047700	K17710
TraesCS6D02G047900	K26171
TraesCS6D02G048300	K03781
TraesCS6D02G048400	K00422
TraesCS6D02G048600	K15086
TraesCS6D02G048900	K07407
TraesCS6D02G049100	K09490
TraesCS6D02G050400	K13466
TraesCS6D02G050500	K13466
TraesCS6D02G050600	K13466
TraesCS6D02G050700	K13466
TraesCS6D02G050800	K13466
TraesCS6D02G051000	K13466
TraesCS6D02G051100	K13466
TraesCS6D02G051200	K13466
TraesCS6D02G051600	K28357
TraesCS6D02G052200	K13457
TraesCS6D02G052400	K10523
TraesCS6D02G052600	K15031
TraesCS6D02G053100	K10523
TraesCS6D02G053400	K01303
TraesCS6D02G053600	K03012
TraesCS6D02G053800	K06685
TraesCS6D02G054000	K06685
TraesCS6D02G054300	K01951
TraesCS6D02G054400	K00430
TraesCS6D02G054500	K00430
TraesCS6D02G054600	K00430
TraesCS6D02G054800	K00430
TraesCS6D02G054900	K00430
TraesCS6D02G055200	K22936
TraesCS6D02G055400	K02873
TraesCS6D02G055500	K06934
TraesCS6D02G055600	K06943
TraesCS6D02G057600	K02712
TraesCS6D02G058700	K14944
TraesCS6D02G059200	K08507
TraesCS6D02G059300	K28552
TraesCS6D02G059700	K14488
TraesCS6D02G060100	K14488
TraesCS6D02G060300	K14488
TraesCS6D02G061300	K11253
TraesCS6D02G061500	K08857
TraesCS6D02G061600	K01807
TraesCS6D02G061700	K11254
TraesCS6D02G061800	K03549
TraesCS6D02G062100	K11254
TraesCS6D02G062200	K03549
TraesCS6D02G062300	K11251
TraesCS6D02G062500	K03012
TraesCS6D02G062800	K11251
TraesCS6D02G062900	K11254
TraesCS6D02G063000	K11253
TraesCS6D02G063100	K20623
TraesCS6D02G063200	K11252
TraesCS6D02G063300	K11254
TraesCS6D02G064200	K01193;K20848
TraesCS6D02G064300	K01193;K20848
TraesCS6D02G064400	K01193;K20848
TraesCS6D02G065100	K15086
TraesCS6D02G065200	K15086
TraesCS6D02G065600	K01915
TraesCS6D02G065900	K07232;K22596
TraesCS6D02G066500	K07146
TraesCS6D02G066800	K01193;K20848
TraesCS6D02G066900	K13466
TraesCS6D02G067400	K11393
TraesCS6D02G067500	K03704
TraesCS6D02G067800	K15031
TraesCS6D02G067900	K14490
TraesCS6D02G068300	K01885
TraesCS6D02G068400	K01491
TraesCS6D02G068500	K04392
TraesCS6D02G068600	K10293
TraesCS6D02G068700	K10293
TraesCS6D02G068800	K10293
TraesCS6D02G069000	K06689
TraesCS6D02G069600	K16190
TraesCS6D02G069800	K23151
TraesCS6D02G069900	K09646
TraesCS6D02G070500	K00993
TraesCS6D02G071600	K15397
TraesCS6D02G072000	K09874
TraesCS6D02G072200	K14790
TraesCS6D02G072400	K13335
TraesCS6D02G073600	K19042
TraesCS6D02G074200	K28584
TraesCS6D02G074300	K01703
TraesCS6D02G075100	K10523
TraesCS6D02G075200	K10523
TraesCS6D02G075800	K00103
TraesCS6D02G076200	K20178
TraesCS6D02G076400	K09872
TraesCS6D02G076600	K13457
TraesCS6D02G076900	K06934
TraesCS6D02G077000	K21889
TraesCS6D02G077100	K13176
TraesCS6D02G077400	K13027
TraesCS6D02G077500	K00939
TraesCS6D02G077600	K21444
TraesCS6D02G077800	K03143
TraesCS6D02G078000	K03249
TraesCS6D02G078300	K00016
TraesCS6D02G078500	K00106
TraesCS6D02G079500	K02706
TraesCS6D02G079600	K02710
TraesCS6D02G079700	K02712
TraesCS6D02G079800	K20000
TraesCS6D02G079900	K02703
TraesCS6D02G080000	K02965
TraesCS6D02G080400	K24348
TraesCS6D02G081600	K13457
TraesCS6D02G081700	K13201;K25102
TraesCS6D02G081800	K13789
TraesCS6D02G082200	K27538
TraesCS6D02G082300	K27538
TraesCS6D02G082400	K06632
TraesCS6D02G082600	K14709
TraesCS6D02G082800	K11253
TraesCS6D02G083200	K00278
TraesCS6D02G083600	K28063
TraesCS6D02G083800	K09419
TraesCS6D02G083900	K11548
TraesCS6D02G084000	K05016
TraesCS6D02G084200	K09286
TraesCS6D02G084300	K05016
TraesCS6D02G084500	K02201
TraesCS6D02G084700	K28359
TraesCS6D02G084800	K02725
TraesCS6D02G084900	K09286
TraesCS6D02G085000	K09286
TraesCS6D02G085100	K24541
TraesCS6D02G085200	K26544
TraesCS6D02G085300	K26544
TraesCS6D02G085400	K02257
TraesCS6D02G085500	K10268
TraesCS6D02G085700	K10268
TraesCS6D02G085900	K10268
TraesCS6D02G086800	K13157
TraesCS6D02G087200	K10728
TraesCS6D02G087400	K25786
TraesCS6D02G087700	K15188
TraesCS6D02G087800	K10268
TraesCS6D02G088100	K17710
TraesCS6D02G088300	K04713
TraesCS6D02G088400	K20803
TraesCS6D02G088600	K08912
TraesCS6D02G088800	K08912
TraesCS6D02G089200	K01179
TraesCS6D02G089600	K13431
TraesCS6D02G089800	K05925
TraesCS6D02G089900	K02331
TraesCS6D02G090200	K08054
TraesCS6D02G090400	K08054
TraesCS6D02G090500	K13789
TraesCS6D02G091100	K02434
TraesCS6D02G091300	K01322
TraesCS6D02G091600	K11498
TraesCS6D02G092500	K02986
TraesCS6D02G092600	K15193
TraesCS6D02G093700	K24260
TraesCS6D02G093900	K10523
TraesCS6D02G094100	K10523
TraesCS6D02G094200	K02906
TraesCS6D02G094300	K13680
TraesCS6D02G095000	K12830
TraesCS6D02G095400	K04498
TraesCS6D02G095500	K03438
TraesCS6D02G095600	K09667
TraesCS6D02G095700	K24772
TraesCS6D02G095800	K01698
TraesCS6D02G096200	K18195
TraesCS6D02G096300	K28553
TraesCS6D02G096400	K18195
TraesCS6D02G096600	K13466
TraesCS6D02G096800	K14836
TraesCS6D02G096900	K07300
TraesCS6D02G097000	K28175
TraesCS6D02G097500	K02516
TraesCS6D02G098200	K28174
TraesCS6D02G098400	K19893
TraesCS6D02G098600	K01853
TraesCS6D02G098800	K01853
TraesCS6D02G099400	K01853
TraesCS6D02G099700	K17508
TraesCS6D02G099800	K08869
TraesCS6D02G100000	K19011
TraesCS6D02G100200	K20417
TraesCS6D02G100300	K13457
TraesCS6D02G100700	K16570
